election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,MiloslavJanulik.1962,regular,264330.0,329600.0,370160.0,382150.0,0.03137511448384142,0.10957423816727901,0.19802791262135921,0.11910112359550562,139.73570587465656
ps2013,VladislavVilimec.1963,regular,673770.0,991410.0,1041110.0,1063370.0,0.020933447435981824,0.04773751092583877,0.3203921687293854,0.11666666666666667,101.56389591581483
ps2013,GabrielaPeckova.1957,regular,123740.0,162390.0,172930.0,173400.0,0.002710495963091119,0.06094951714566588,0.23800726645729417,0.07931034482758621,100.34602076124567
ps2013,PetrGazdik.1974,chair,4306530.0,4877760.0,6169550.0,7140390.0,0.13596456215976999,0.20938155943302186,0.11710908285770517,0.09521492295214923,103.60778612932907
ps2013,JiriJunek.1973,regular,410120.0,534400.0,577200.0,593790.0,0.02793917041378265,0.07415107415107415,0.23255988023952096,0.11558538404175989,135.50245036123883
ps2013,KvetaMatusovska.1984,regular,110750.0,129340.0,144830.0,150930.0,0.04041608692771483,0.10695297935510599,0.14372970465439927,0.07037037037037037,107.33452593917708
ps2013,RomanKubicek.1963,regular,699670.0,892050.0,972330.0,998420.0,0.02613128743414595,0.08256456141433464,0.21566055714365787,0.09249183895538629,110.45451813865907
ps2013,IvanPilny.1944,regular,507950.0,599940.0,642080.0,664250.0,0.03337598795634174,0.06563045103413905,0.15333199986665333,0.08582326764144946,142.0850583364697
ps2013,PetrKudela.1969,regular,807310.0,986340.0,1120670.0,1150160.0,0.025639910968908674,0.11986579456932014,0.18150941865888032,0.08126293995859213,100.78597760311608
ps2013,StepanStupcuk.1976,regular,571400.0,718570.0,794740.0,807020.0,0.015216475428118261,0.09584266552583234,0.20480955230527298,0.05465191932335719,114.27226091051027
ps2013,IvanAdamec.1960,regular,499470.0,802630.0,945510.0,954940.0,0.009874965966448154,0.15111421349324702,0.3777082840162964,0.19000581057524696,108.13244811192325
ps2013,MartinKolovratnik.1975,regular,671260.0,745920.0,800550.0,811810.0,0.013870240573533251,0.06824058459808881,0.10009116259116259,0.06103286384976526,141.68339882484818
ps2013,PavelKovacik.1955,regular,2051950.0,2469140.0,2682960.0,2749700.0,0.024271738735134742,0.07969556012762025,0.1689616627651733,0.07794173287930382,115.34349201731098
ps2013,MiroslavKalousek.1960,regular,2833390.0,3337570.0,3672050.0,3741620.0,0.018593550387265408,0.09108808431257745,0.15106200019774865,0.08030773383722499,118.80949962850318
ps2013,LeosHeger.1948,regular,1671200.0,2002690.0,2163840.0,2205370.0,0.018831307218289902,0.07447408311150547,0.16552237240910975,0.05448985265499027,97.8611298784331
ps2013,JiriStetina.1941,regular,835750.0,1084430.0,1195330.0,1247270.0,0.041642948198866325,0.09277772665289083,0.22931862821943325,0.06238779174147217,107.17807691999327
ps2013,JanaLorencova.1940,regular,54340.0,73130.0,87630.0,87740.0,0.001253704125826305,0.16546844687892273,0.2569396964310133,0.13414634146341464,112.14953271028038
ps2013,VitezslavJandak.1947,regular,21960.0,23010.0,28290.0,28290.0,0.0,0.18663838812301167,0.04563233376792699,0.019230769230769232,110.2863202545069
ps2013,FrantisekVacha.1966,regular,703590.0,886380.0,975690.0,990690.0,0.015140962359567574,0.09153522122805399,0.20622080823123265,0.04996837444655281,95.75144596190533
ps2013,FrantisekBublan.1951,guest,332330.0,418090.0,453620.0,476020.0,0.04705684635099366,0.07832547065826022,0.20512329881126073,0.0922384701912261,112.05411537330365
ps2013,HerbertPavera.1958,regular,661850.0,906020.0,966610.0,993500.0,0.027065928535480625,0.06268298486462999,0.2694973620891371,0.18047469771607702,134.8565676899849
ps2013,JosefHajek.1956,regular,172380.0,209380.0,221880.0,224790.0,0.012945415721339917,0.056336758608256716,0.17671219791766166,0.08266129032258064,132.3902308821567
ps2013,VaclavZemek.1974,regular,702650.0,917260.0,1030120.0,1065340.0,0.03305986821108754,0.10956005125616433,0.23396855853302226,0.12185602775368604,129.87403082583964
ps2013,ZdenekSoukup.1952,regular,678310.0,771930.0,952660.0,997020.0,0.044492587911977695,0.1897109147019923,0.12128042698172115,0.08749356664951106,116.9284467713787
ps2013,ZuzanaKailova.1974,regular,2830.0,2820.0,3370.0,3370.0,0.0,0.1632047477744807,-0.0035460992907801418,0.9438202247191011,3169.1394658753707
ps2013,LadislavOklestek.1961,regular,139440.0,163510.0,174070.0,177110.0,0.017164474055671616,0.06066524961222497,0.14720812182741116,0.04838709677419355,126.0233753034837
ps2013,RomKostrica.1949,regular,321950.0,407910.0,431980.0,451310.0,0.042830870133611046,0.05572017223019584,0.2107327596773798,0.09100418410041841,127.09667412643194
ps2013,JanVolny.1959,regular,263760.0,305420.0,335160.0,335160.0,0.0,0.08873373910967895,0.13640233121603038,0.07246376811594203,123.52309344790547
ps2013,RomanProchazka.1968,regular,142930.0,163240.0,174800.0,176190.0,0.00788921051137976,0.06613272311212814,0.12441803479539329,0.10054347826086957,125.31925761961519
ps2013,MartinaBerdychova.1971,regular,40300.0,43050.0,45530.0,45530.0,0.0,0.05446958049637601,0.06387921022067364,0.03773584905660377,139.6881177245772
ps2013,JiriSkalicky.1954,regular,596960.0,688450.0,753530.0,777930.0,0.031365289936112505,0.0863668334372885,0.13289273004575497,0.0635881907645723,101.88577378427365
ps2013,JaroslavZavadil.1944,regular,218350.0,436650.0,475350.0,478990.0,0.007599323576692624,0.08141369517197854,0.4999427459063323,0.32903225806451614,116.49512515918913
ps2013,JanFarsky.1979,regular,1506790.0,1827250.0,1970550.0,2122530.0,0.07160322822292264,0.07272081398594302,0.17537830072513338,0.06801470588235294,107.64512162372263
ps2013,MartinKomarek.1961,regular,160070.0,189990.0,209720.0,214180.0,0.020823606312447476,0.0940778180431051,0.15748197273540712,0.05472636815920398,112.615557008124
