id	type	name_cs	name_en	name_short	to	from	
RadekKoten.1965	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
RadekRozvoral.1967	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
RadekRozvoral.1967	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
RadekRozvoral.1967	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
RadekVondracek.1973	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RadekVondracek.1973	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RadekVondracek.1973	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2014-10-01T00:00:00	2017-10-26T23:00:00
RadekVondracek.1973	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RadekVondracek.1973	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
RadekZlesak.1983	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RadekZlesak.1983	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RadimFiala.1969	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
RadimFiala.1969	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
RadimFiala.1969	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
RadimFiala.1969	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2015-03-24T00:00:00	2017-10-26T23:00:00
RadimFiala.1969	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2015-01-19T00:00:00
RadimFiala.1969	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2015-03-24T00:00:00
RadimFiala.1969	politicalParty	Úsvit přímé demokracie Tomia Okamury	Rise of Direct Democracy of Tomio Okamura	Usvit	2013-10-26	2017-10-26
RadimFiala.1969	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2012-11-07T00:00:00	2013-08-28T00:00:00
RadimFiala.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2012-11-07T00:00:00
RadimFiala.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
RadimFiala.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2006-06-08T00:00:00	2010-06-03T14:00:00
RadimFiala.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2006-06-03	2010-06-03
RadimHolecek.1976	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
RadimHolecek.1976	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
RadkaMaxova.1968	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	2019-07-02T00:00:00
RadkaMaxova.1968	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RadkaMaxova.1968	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2014-10-01T00:00:00	2017-10-26T23:00:00
RadkaMaxova.1968	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RadkaMaxova.1968	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2009-03-01T00:00:00
RadkoMartinek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-08-06T00:00:00	2003-03-18T00:00:00
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-06-21T00:00:00	2002-08-06T00:00:00
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-06-21T00:00:00	2006-06-15T13:00:00
RadkoMartinek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2000-04-25T00:00:00	2002-06-20T00:00:00
RadkoMartinek.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	1998-06-24T00:00:00	2002-06-20T00:00:00
RadkoMartinek.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	1998-06-20	2002-06-20
RadovanVich.1964	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
RadovanVich.1964	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
ReneCip.1974	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
ReneCip.1974	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
RichardBrabec.1966	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RichardBrabec.1966	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RichardBrabec.1966	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RichardBrabec.1966	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
RichardDolejs.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
RichardDolejs.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
RichardDolejs.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
RichardDolejs.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
RichardDolejs.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
RichardDolejs.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
RobertKralicek.1977	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RobertKralicek.1977	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RobertPelikan.1979	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	2018-06-19T12:00:00
RobertPelikan.1979	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RobinBohnisch.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
RobinBohnisch.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
RobinBohnisch.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
RobinBohnisch.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
RobinBohnisch.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
RobinBohnisch.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
RobinBohnisch.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2003-04-23T00:00:00	2006-06-15T13:00:00
RobinBohnisch.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
RomKostrica.1949	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
RomKostrica.1949	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
RomKostrica.1949	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
RomKostrica.1949	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
RomanKubicek.1963	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RomanKubicek.1963	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RomanKubicek.1963	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RomanKubicek.1963	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2014-10-01T00:00:00	2017-10-26T23:00:00
RomanKubicek.1963	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RomanKubicek.1963	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
RomanOnderka.1965	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
RomanOnderka.1965	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
RomanProchazka.1968	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RomanProchazka.1968	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
RomanSklenak.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2018-03-31T00:00:00	
RomanSklenak.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
RomanSklenak.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-19T00:00:00	2017-10-26T23:00:00
RomanSklenak.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
RomanSklenak.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
RomanSklenak.1970	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
RomanSklenak.1970	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
RomanVana.1966	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-26T00:00:00	2017-10-26T23:00:00
RomanVana.1966	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
RomanVana.1966	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
RomanVana.1966	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2011-12-13T00:00:00	2013-08-28T00:00:00
RomanVana.1966	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
RomanVana.1966	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
RostislavVyzula.1952	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
RostislavVyzula.1952	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
RostislavVyzula.1952	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
RostislavVyzula.1952	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
SimeonKaramazov.1963	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
SimeonKaramazov.1963	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
SonaMarkova.1963	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
SonaMarkova.1963	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
SonaMarkova.1963	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
SonaMarkova.1963	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
SonaMarkova.1963	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
SonaMarkova.1963	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
SonaMarkova.1963	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
SonaMarkova.1963	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
StanislavBerkovec.1956	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
StanislavBerkovec.1956	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
StanislavBerkovec.1956	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
StanislavBerkovec.1956	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
StanislavBlaha.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
StanislavBlaha.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
StanislavFridrich.1956	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
StanislavFridrich.1956	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
StanislavGrospic.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
StanislavGrospic.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
StanislavGrospic.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
StanislavGrospic.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
StanislavGrospic.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
StanislavGrospic.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
StanislavGrospic.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
StanislavGrospic.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
StanislavGrospic.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
StanislavGrospic.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
StanislavHuml.1955	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
StanislavHuml.1955	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
StanislavHuml.1955	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2012-01-17T00:00:00	2013-08-28T00:00:00
StanislavHuml.1955	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2011-04-07T00:00:00	2012-01-17T00:00:00
StanislavHuml.1955	politicalGroup	Poslanecký klub Věci veřejné	Political group Public Affairs Party	VV	2010-05-31T00:00:00	2011-04-07T00:00:00
StanislavHuml.1955	politicalParty	Věci veřejné	Public Matters	VV	2010-05-29	2013-08-28
StanislavJuranek.1956	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
StanislavJuranek.1956	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
StanislavMackovik.1967	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
StanislavMackovik.1967	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
StanislavPfleger.1958	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
StanislavPfleger.1958	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
StanislavPolcak.1980	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2014-07-01T00:00:00
StanislavPolcak.1980	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
StanislavPolcak.1980	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
StanislavPolcak.1980	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
StepanStupcuk.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-26T00:00:00	2016-07-27T00:00:00
StepanStupcuk.1976	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
StepanStupcuk.1976	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
TatanaMala.1981	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
TatanaMala.1981	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
TerezaHythova.1995	politicalGroup	Nezařazení		Nezařaz	2020-07-27T00:00:00	
TerezaHythova.1995	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	2020-07-27T00:00:00
TerezaHythova.1995	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
TomasHanzel.1975	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-10-27T00:00:00	
TomasHanzel.1975	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
TomasJanPodivinsky.1969	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2014-12-08T00:00:00
TomasJanPodivinsky.1969	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
TomasKohoutek.1983	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
TomasKohoutek.1983	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
TomasMartinek.1986	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
TomasMartinek.1986	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
TomasVymazal.1990	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
TomasVymazal.1990	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
TomioOkamura.1972	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
TomioOkamura.1972	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
TomioOkamura.1972	politicalGroup	Nezařazení	Unclassified Deputies	Nezařaz	2015-03-24T00:00:00	2017-10-26T23:00:00
TomioOkamura.1972	politicalGroup	Poslanecký klub Úsvit - Národní Koalice	Political group of Usvit - Narodni Koalice	Úsvit	2013-11-05T00:00:00	2015-03-24T00:00:00
TomioOkamura.1972	politicalParty	Úsvit přímé demokracie Tomia Okamury	Rise of Direct Democracy of Tomio Okamura	Usvit	2013-10-26	2017-10-26
VaclavHoracek.1956	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2015-12-08T00:00:00	2017-10-26T23:00:00
VaclavHoracek.1956	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2015-02-11T00:00:00
VaclavHoracek.1956	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
VaclavHoracek.1956	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
VaclavHoracek.1956	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
VaclavHoracek.1956	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
VaclavHoracek.1956	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
VaclavKlaus.1969	politicalGroup	Nezařazení		Nezařaz	2019-03-17T00:00:00	
VaclavKlaus.1969	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	2019-03-17T00:00:00
VaclavKlaus.1969	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
VaclavKlucka.1953	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
VaclavKlucka.1953	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VaclavKlucka.1953	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-07-07T00:00:00	2013-08-28T00:00:00
VaclavKlucka.1953	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
VaclavKlucka.1953	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
VaclavKlucka.1953	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
VaclavKlucka.1953	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
VaclavKlucka.1953	politicalGroup	Poslanecký klub Levého bloku	The Left Block	LB	1992-06-06T00:00:00	1996-06-06T00:00:00
VaclavSnopek.1951	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
VaclavSnopek.1951	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
VaclavSnopek.1951	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
VaclavSnopek.1951	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
VaclavValhoda.1959	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2017-06-09T00:00:00	2017-10-26T23:00:00
VaclavValhoda.1959	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2019-04-14T00:00:00	
VaclavVotava.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2017-10-21	
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-11-26T00:00:00	2017-10-26T23:00:00
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
VaclavVotava.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2011-12-13T00:00:00	2013-08-28T00:00:00
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
VaclavVotava.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
VaclavVotava.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
