election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,LeoLuzar.1964,regular,0.07958333333333334,0.0919888888888889,0.09855555555555555,0.1002388888888889,0.016793216205730776,0.0666290868094701,0.13485928252204374,0.07848443843031123,122.8731363963864
ps2013,IgorJakubcik.1967,regular,0.03976111111111111,0.04466944444444444,0.04892222222222222,0.04928055555555556,0.007271292486331097,0.08692936634113105,0.10988122629189727,0.10880829015544041,130.54506510343273
ps2013,MiloslavaVostra.1965,regular,0.024766666666666666,0.035413888888888884,0.03669722222222223,0.03825277777777778,0.04066516592840026,0.034970857618651124,0.30065103145344735,0.13934426229508196,106.31036235567497
ps2013,ReneCip.1974,regular,0.016625,0.017852777777777776,0.019866666666666664,0.019866666666666664,0.0,0.10137024608501119,0.06877236657849696,0.07092198581560284,118.28859060402685
ps2013,JanaCernochova.1973,regular,0.12274722222222222,0.14820555555555556,0.15667499999999998,0.15863333333333335,0.012345030468585837,0.05405740829388508,0.17177718634029313,0.047619047619047616,114.72998529102752
ps2013,VlastimilVozka.1954,regular,0.03800277777777778,0.04849722222222222,0.05305833333333333,0.05305833333333333,0.0,0.08596408564996597,0.21639269144853657,0.05303030303030303,82.92759541385267
ps2013,VaclavVotava.1956,regular,0.3238361111111111,0.40049444444444443,0.43648333333333333,0.4486805555555556,0.027184646339575916,0.08245192001731007,0.19140923025704337,0.06180939226519337,107.57467884228447
ps2013,MartinStropnicky.1956,regular,0.20305555555555557,0.25590277777777776,0.2776972222222222,0.28405555555555556,0.022384118912575787,0.07848276000040011,0.20651289009497964,0.07445708376421924,113.47545472325446
ps2013,RadimHolecek.1976,regular,0.06221944444444445,0.06526666666666667,0.07350833333333333,0.07503333333333333,0.0203243003109729,0.11211880739145222,0.046688798093292475,0.060650887573964495,150.15548645046647
ps2013,PavelSramek.1965,regular,0.02028333333333333,0.024580555555555553,0.028469444444444443,0.029002777777777777,0.018389043195096256,0.13659869255537124,0.17482201378686857,0.11055276381909548,114.35686236950484
ps2013,JosefKott.1970,regular,0.1391638888888889,0.1980722222222222,0.22666666666666666,0.22975555555555557,0.013444240255343843,0.12615196078431373,0.2974083527332903,0.05756578947368421,88.20969145952219
ps2013,HelenaLangsadlova.1963,regular,0.17268055555555556,0.1935861111111111,0.2144277777777778,0.21899999999999997,0.020877727042110605,0.09719667331657901,0.10799098879338795,0.05263157894736842,118.56925418569256
ps2013,PavlaGolasowska.1964,regular,0.08383333333333334,0.09239722222222223,0.105425,0.10783888888888889,0.022384215135747773,0.12357389402682264,0.09268556654541081,0.07133917396745933,123.48668280871671
ps2013,MariePencikova.1979,regular,0.019866666666666664,0.021525,0.023694444444444445,0.02393055555555556,0.009866511897852582,0.09155920281359906,0.0770421989934185,0.05172413793103448,161.5786419036564
ps2013,JanaFischerova.1955,regular,0.05169166666666667,0.05832222222222223,0.06335833333333334,0.06459166666666667,0.0190943104115598,0.07948616774080407,0.11368832158506383,0.06526806526806526,110.69539414269126
ps2013,NinaNovakova.1954,regular,0.13344166666666665,0.16091388888888888,0.17340555555555556,0.1761361111111111,0.01550253118642464,0.07203729215391023,0.17072623383797408,0.04434782608695652,108.8173603116277
ps2013,FrantisekLaudat.1960,regular,0.39657500000000007,0.47463333333333335,0.5107111111111111,0.5217805555555556,0.021214750773260363,0.0706422417544165,0.1644602851323829,0.06909894969596463,115.56582428756235
ps2013,DanielKorte.1953,regular,0.034616666666666664,0.038983333333333335,0.0459,0.04864166666666667,0.05636457084118554,0.15068990559186637,0.11201368106028217,0.08682634730538923,114.44235052252868
ps2013,RobinBohnisch.1976,regular,0.009797222222222225,0.013183333333333333,0.01393888888888889,0.014375,0.03033816425120773,0.054204862495017936,0.25684787189211966,0.10344827586206896,100.8695652173913
ps2013,JanKlan.1982,regular,0.38836666666666664,0.47884166666666667,0.5349833333333334,0.5521583333333333,0.031105208349054468,0.10494096389295617,0.18894554567445745,0.08042959427207637,126.47338474773238
ps2013,MarianJurecka.1981,regular,0.6042722222222223,0.7933361111111112,0.8705111111111112,0.9241499999999999,0.05804132325800886,0.08865481326423812,0.2383149918942861,0.14406908044235722,119.04633086259446
ps2013,JanChvojka.1980,regular,0.10911111111111112,0.13166944444444445,0.14079166666666668,0.14244444444444443,0.011602964118564743,0.06479234487520963,0.17132549946203668,0.10366328916601715,150.11700468018722
ps2013,SonaMarkova.1963,regular,0.10862222222222223,0.1238361111111111,0.13741111111111112,0.14205833333333334,0.03271347842240081,0.09879113770518315,0.12285502792669523,0.05228031145717464,105.47310377192467
ps2013,KarelRais.1949,regular,0.096075,0.12114722222222223,0.13333055555555556,0.14139444444444443,0.0570311579112805,0.09137690368549345,0.20695664136839934,0.08814270724029381,112.33350359514361
ps2013,MiloslavJanulik.1962,regular,0.073425,0.09155555555555557,0.10282222222222222,0.10615277777777778,0.03137511448384142,0.10957423816727901,0.19802791262135921,0.11910112359550562,139.73570587465656
ps2013,VladislavVilimec.1963,regular,0.18715833333333334,0.27539166666666665,0.2891972222222222,0.2953805555555555,0.020933447435981824,0.04773751092583877,0.3203921687293854,0.11666666666666667,101.56389591581483
ps2013,GabrielaPeckova.1957,regular,0.03437222222222222,0.04510833333333333,0.04803611111111112,0.04816666666666667,0.002710495963091119,0.06094951714566588,0.23800726645729417,0.07931034482758621,100.34602076124567
ps2013,PetrGazdik.1974,chair,1.1962583333333332,1.3549333333333335,1.7137638888888889,1.9834416666666668,0.13596456215976999,0.20938155943302186,0.11710908285770517,0.09521492295214923,103.60778612932907
ps2013,JiriJunek.1973,regular,0.11392222222222223,0.14844444444444443,0.16033333333333336,0.16494166666666665,0.02793917041378265,0.07415107415107415,0.23255988023952096,0.11558538404175989,135.50245036123883
ps2013,KvetaMatusovska.1984,regular,0.03076388888888889,0.03592777777777778,0.04023055555555556,0.041925000000000004,0.04041608692771483,0.10695297935510599,0.14372970465439927,0.07037037037037037,107.33452593917708
ps2013,RomanKubicek.1963,regular,0.19435277777777776,0.24779166666666666,0.2700916666666667,0.2773388888888889,0.02613128743414595,0.08256456141433464,0.21566055714365787,0.09249183895538629,110.45451813865907
